"Genus.species","Site","Treatment","Carrion","Exclusion","Date","Rounded.date","Cover","DormancyClass","Time.since"
"Hymenopappus tenuifolius","OS","MS","High","Scavenger","2021-07-21","2021-07-18",0,NA,828
"Castilleja sp","DF","MS","High","Scavenger","2020-07-22","2020-07-19",0,"PD",464
"Unknown plant","GG","CH","Low","Herbivore","2019-06-02","2019-06-02",0,NA,48
"Hedeoma drummondii","WP","REF","Reference","Herbivore","2020-07-22","2020-07-19",0,NA,464
"Asclepias asperula","DF","MS","High","Scavenger","2020-07-22","2020-07-19",0,"ND",464
"Sida sp","DF","MS","High","Scavenger","2020-07-22","2020-07-19",0,"PY",464
"Houstonia pusilla","DF","REF","Reference","Herbivore","2021-07-20","2021-07-18",0,"PD",827
"Bothriochloa laguroides","GG","CH","Low","Herbivore","2020-07-22","2020-07-19",0,"PD",464
"Glandularia bipinnatifida","GG","CH","Low","Herbivore","2020-07-22","2020-07-19",0,"PD",464
"Linum pratense","WP","CO","Low","Open","2020-07-22","2020-07-19",0.06,NA,464
"Unknown plant","GG","CO","Low","Open","2021-07-21","2021-07-18",0,NA,828
"Glandularia bipinnatifida","OS","MS","High","Scavenger","2021-07-21","2021-07-18",0,"PD",828
"Panicum sp","OS","MS","High","Scavenger","2021-07-21","2021-07-18",0.12,"PD",828
"Packera obovata","GG","CH","Low","Herbivore","2020-07-22","2020-07-19",0,"ND",464
"Bothriochloa saccharoides","GG","CH","Low","Herbivore","2020-07-22","2020-07-19",0,"PD",464
"Erigeron sp","GG","CH","Low","Herbivore","2020-07-22","2020-07-19",0,"ND",464
"Paronychia jamesii","WP","CO","Low","Open","2020-07-22","2020-07-19",0,NA,464
"Cassia marilandica","GG","CH","Low","Herbivore","2020-07-22","2020-07-19",0,"PY",464
"Agalinis heterophylla","DF","REF","Reference","Herbivore","2021-07-20","2021-07-18",0,"PD",827
"Cassia marilandica","OS","MS","High","Scavenger","2021-07-21","2021-07-18",0,"PY",828
"Pyrrhopappus carolinianus","GG","REF","Reference","Herbivore","2020-07-22","2020-07-19",0,"PD",464
"Unknown plant","GG","MH","High","Herbivore","2019-03-14","2019-03-17",0.19,NA,-32
"Oxalis sp","DF","CH","Low","Herbivore","2020-07-22","2020-07-19",0,"ND",464
"Asclepias verticillata","GG","MS","High","Scavenger","2020-07-22","2020-07-19",0,"PD",464
"Sabatia campestris","DF","REF","Reference","Herbivore","2021-07-20","2021-07-18",0,"PD",827
"Setaria sp","DF","REF","Reference","Herbivore","2021-07-20","2021-07-18",0,"PD",827
"Solidago sp","WP","CO","Low","Open","2020-07-22","2020-07-19",0,"PD",464
"Opuntia sp","OS","REF","Reference","Herbivore","2021-07-21","2021-07-18",0,"PD",828
"Panicum sp","WP","REF","Reference","Herbivore","2020-07-22","2020-07-19",0,"PD",464
"Unknown plant","GG","MO","High","Open","2019-06-02","2019-06-02",0,NA,48
"Unknown plant","GG","MO","High","Open","2019-05-06","2019-05-05",0,NA,21
"Chamaesyce sp","WP","REF","Reference","Herbivore","2020-07-22","2020-07-19",0,NA,464
"Oxalis sp","WP","REF","Reference","Herbivore","2020-07-22","2020-07-19",0,"ND",464
"Houstonia pusilla","WP","CO","Low","Open","2020-07-22","2020-07-19",0,"PD",464
"Bothriochloa ischaemum","DF","REF","Reference","Herbivore","2021-07-20","2021-07-18",0.12,"PD",827
"Lolium perenne","GG","CS","Low","Scavenger","2020-07-22","2020-07-19",0,"PD",464
"Linum pratense","GG","CS","Low","Scavenger","2020-07-22","2020-07-19",0,NA,464
"Agalinis heterophylla","WP","MH","High","Herbivore","2021-07-21","2021-07-18",0,"PD",828
"Panicum sp","DF","REF","Reference","Herbivore","2021-07-20","2021-07-18",0,"PD",827
"Linum pratense","OS","REF","Reference","Herbivore","2021-07-21","2021-07-18",0,NA,828
"Cirsium texanum","WP","CO","Low","Open","2020-07-22","2020-07-19",0,"PD",464
"Sida sp","GG","CS","Low","Scavenger","2020-07-22","2020-07-19",0.06,"PY",464
"Croton sp","GG","CS","Low","Scavenger","2020-07-22","2020-07-19",0.19,"PD",464
"Paronychia jamesii","GG","CS","Low","Scavenger","2020-07-22","2020-07-19",0,NA,464
"Helianthus hirsutus","GG","CS","Low","Scavenger","2020-07-22","2020-07-19",0,"PD",464
"Agalinis heterophylla","WP","CO","Low","Open","2020-07-22","2020-07-19",0,"PD",464
"Hymenopappus tenuifolius","WP","MH","High","Herbivore","2021-07-21","2021-07-18",0,NA,828
"Helianthus hirsutus","OS","REF","Reference","Herbivore","2021-07-21","2021-07-18",0,"PD",828
"Unknown plant","OS","CH","Low","Herbivore","2019-03-14","2019-03-17",0.06,NA,-32
"Pyrrhopappus carolinianus","DF","CO","Low","Open","2020-07-22","2020-07-19",0,"PD",464
"Asclepias asperula","DF","CO","Low","Open","2020-07-22","2020-07-19",0,"ND",464
"Bryophyta sp","OS","REF","Reference","Herbivore","2021-07-21","2021-07-18",0,NA,828
"Ambrosia psilostachya","GG","CH","Low","Herbivore","2021-07-21","2021-07-18",0.19,"PD",828
"Aristida purpurea_Aristida purpurascens","GG","CH","Low","Herbivore","2021-07-21","2021-07-18",0.12,NA,828
"Solidago sp","OS","REF","Reference","Herbivore","2021-07-21","2021-07-18",0,"PD",828
"Tragia ramosa","GG","CH","Low","Herbivore","2021-07-21","2021-07-18",0,NA,828
"Asclepias verticillata","GG","MO","High","Open","2021-07-21","2021-07-18",0,"PD",828
"Castilleja sp","OS","REF","Reference","Herbivore","2020-07-22","2020-07-19",0,"PD",464
